2.000000000000000000e+01
2.777777777777777857e+01
3.555555555555555713e+01
4.333333333333332860e+01
5.111111111111111427e+01
5.888888888888888573e+01
6.666666666666665719e+01
7.444444444444444287e+01
8.222222222222222854e+01
9.000000000000000000e+01
