6.097560975609756184e+01
7.073170731707317316e+01
7.560975609756097526e+01
8.292682926829267842e+01
9.024390243902439579e+01
9.024390243902439579e+01
9.268292682926829684e+01
9.512195121951219789e+01
9.756097560975609895e+01
1.000000000000000000e+02
